CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_WORK_PHONE,OCCUPATION_TYPE,CNT_FAM_MEMBERS,STATUS
0,0,1,0,202500.0,4,3,1,4,-17279,-4363,1,0,2,0
0,0,0,0,180000.0,4,2,4,4,-19629,-1897,1,3,1,0
1,0,0,0,135000.0,0,1,0,4,-19597,-765,0,4,2,0
1,0,1,0,81000.0,0,3,3,4,-9874,-1928,0,8,1,0
1,1,1,1,216000.0,4,1,1,1,-17051,-1457,0,8,3,0
1,1,1,2,270000.0,4,1,1,4,-13360,-4086,0,8,4,0
0,0,1,0,74700.0,1,1,1,4,-22266,365243,0,18,2,0
0,0,1,0,202500.0,4,1,1,4,-20295,-3700,0,8,2,1
0,0,1,0,126000.0,4,3,3,4,-21712,-7733,0,18,1,0
1,0,0,0,270000.0,4,1,1,0,-11768,-622,1,8,2,0
1,1,1,1,337500.0,4,3,1,4,-11489,-3109,0,10,3,0
1,0,1,2,81000.0,1,1,1,4,-24278,365243,0,18,4,0
0,0,1,0,112500.0,4,1,3,4,-8237,-1281,0,6,1,0
0,0,1,0,144000.0,1,1,1,4,-19002,365243,0,18,2,0
0,0,1,0,135000.0,4,3,1,4,-13570,-3626,0,0,2,0
0,0,0,1,112500.0,4,1,0,4,-12210,-2747,0,2,3,0
0,1,1,0,225000.0,2,3,1,4,-17822,-9385,1,10,2,0
0,0,1,0,153000.0,1,1,2,4,-21778,365243,0,18,1,0
1,0,1,1,157500.0,4,1,0,4,-20315,-5454,0,8,3,0
0,0,1,0,180000.0,4,1,3,4,-14279,-2939,0,14,1,0
0,1,1,2,112500.0,4,1,1,4,-12539,-2747,1,18,4,0
0,0,0,0,180000.0,4,3,3,4,-13619,-385,0,7,1,0
0,0,1,0,148500.0,1,1,1,4,-22774,365243,0,18,2,0
1,1,1,0,270000.0,4,1,3,4,-17259,-1420,0,4,1,0
1,0,1,0,450000.0,0,3,1,4,-19080,-1851,0,10,2,1
0,1,1,0,270000.0,1,1,1,4,-18933,365243,0,18,2,0
0,0,1,0,103500.0,0,1,1,4,-18292,-638,1,8,2,0
0,0,1,0,139500.0,2,3,1,4,-17801,-8479,0,10,2,0
1,1,1,0,247500.0,4,1,1,4,-23215,-523,0,6,2,0
0,1,1,2,135000.0,0,1,1,4,-13248,-2605,0,0,4,0
0,0,1,0,270000.0,0,1,1,4,-17147,-3822,0,14,2,0
1,1,1,0,110250.0,4,3,3,4,-14129,-5758,0,18,1,0
1,1,0,2,178200.0,4,3,1,4,-11291,-1589,0,3,4,0
1,1,0,2,202500.0,0,3,1,4,-14730,-2989,0,8,4,0
1,1,0,0,225000.0,4,1,1,4,-19972,-6610,0,8,2,0
1,0,1,0,90000.0,4,1,1,4,-18427,-1296,0,8,2,0
0,0,1,0,225000.0,1,1,1,4,-22523,365243,0,18,2,0
1,0,0,2,135000.0,4,1,1,4,-13639,-430,0,8,4,0
0,1,1,2,126000.0,4,1,1,4,-14933,-107,0,16,4,0
0,0,1,2,90000.0,0,1,1,4,-17384,-1138,0,2,4,0
0,0,1,0,103500.0,4,1,1,4,-22466,-12870,1,10,2,0
1,1,0,2,234000.0,2,1,1,4,-10293,-3243,0,8,4,0
0,1,0,0,135000.0,1,1,1,4,-20140,365243,0,18,2,0
1,1,1,1,270000.0,1,1,1,4,-15493,365243,0,18,3,0
0,0,1,0,225000.0,1,1,0,4,-22084,365243,0,18,2,0
0,0,1,0,225000.0,4,3,1,4,-16202,-2939,1,10,2,0
0,0,0,1,157500.0,4,3,3,4,-11828,-2135,1,0,2,0
0,0,1,0,247500.0,0,1,0,4,-17862,-212,0,8,2,0
0,0,0,1,135000.0,0,1,1,0,-13689,-1172,0,14,3,0
1,0,1,0,121500.0,1,3,1,4,-21410,365243,0,18,2,0
0,0,0,0,135000.0,0,1,4,4,-18473,-2531,0,2,1,0
1,0,0,0,225000.0,0,3,1,0,-13021,-5082,1,10,2,0
0,0,0,0,135000.0,1,3,3,4,-21089,365243,0,18,1,0
0,0,1,0,202500.0,1,1,1,4,-22936,365243,0,18,2,0
1,0,0,0,180000.0,4,2,0,0,-7705,-288,1,3,2,0
0,0,1,0,225000.0,0,2,1,0,-10159,-1204,0,0,2,0
0,0,0,0,292500.0,4,1,1,4,-14232,-1404,0,14,2,0
0,0,0,0,153000.0,1,1,2,4,-23299,365243,0,18,1,0
0,0,1,0,225000.0,4,3,1,4,-16202,-2939,1,10,2,0
0,0,1,0,112500.0,1,1,1,4,-21042,365243,0,18,2,0
1,1,1,0,135000.0,4,1,3,0,-10344,-3072,1,6,1,0
0,0,1,2,157500.0,4,1,1,4,-13633,-1692,0,3,4,0
0,0,1,0,180000.0,2,1,1,4,-17253,-4267,0,18,2,0
0,1,1,0,135000.0,1,1,4,4,-22991,365243,0,18,1,0
1,1,0,0,90000.0,4,1,3,4,-8304,-1101,1,8,1,0
0,1,0,3,135000.0,4,3,1,4,-13525,-4478,1,3,5,0
1,1,1,0,315000.0,0,1,1,4,-21080,-4369,1,6,2,0
0,0,0,0,135000.0,2,3,3,4,-10370,-1384,1,0,1,0
0,1,1,0,315000.0,0,1,2,4,-18184,-3021,0,8,1,0
1,1,0,0,135000.0,4,1,1,4,-17452,-3913,1,4,2,0
0,0,0,0,202500.0,0,3,1,5,-13899,-4709,0,18,2,0
0,0,1,0,180000.0,4,1,1,4,-13856,-3010,0,8,2,0
1,1,1,0,135000.0,4,1,1,4,-15849,-1958,0,8,2,0
1,0,1,0,180000.0,0,2,1,4,-19809,-1098,1,3,2,0
0,0,1,2,112500.0,4,1,1,4,-11875,-2568,1,8,4,0
1,1,1,2,265500.0,4,3,1,4,-11630,-1904,0,8,4,0
0,1,1,0,175500.0,4,1,1,4,-18053,-3141,0,14,2,0
1,1,0,0,157500.0,4,3,1,4,-15602,-611,0,18,2,0
1,0,1,0,315000.0,4,1,1,4,-12943,-4029,0,8,2,0
0,0,1,0,292500.0,1,1,1,4,-21076,365243,0,18,2,0
0,0,0,0,135000.0,1,1,2,4,-22942,365243,0,18,1,0
1,1,1,1,225000.0,4,1,1,4,-16175,-2371,0,4,3,0
0,0,0,0,157500.0,0,3,2,0,-15737,-432,0,18,1,0
0,1,0,1,157500.0,0,1,0,4,-10433,-2959,0,18,3,0
0,0,1,1,90000.0,4,1,3,4,-18246,-6070,1,10,2,0
0,1,0,0,144000.0,4,1,4,4,-14407,-1345,0,5,1,0
1,1,1,0,225000.0,4,1,1,4,-14496,-808,0,18,2,0
0,0,0,0,270000.0,4,3,1,4,-12333,-860,1,0,2,0
0,0,1,0,157500.0,0,1,4,4,-16873,-1626,0,3,1,0
0,0,0,0,135000.0,2,3,1,4,-18197,-4418,1,0,2,0
0,0,1,0,225000.0,0,1,1,4,-12325,-187,0,3,2,0
0,1,1,0,315000.0,0,1,1,4,-15653,-5500,0,3,2,0
0,0,1,3,450000.0,1,1,1,4,-22349,365243,0,18,5,0
1,1,0,0,112500.0,1,1,0,4,-21990,365243,0,18,2,0
0,1,0,1,112500.0,0,1,1,4,-10858,-3215,0,18,3,0
1,0,1,0,157500.0,0,1,3,4,-11797,-3017,0,8,1,0
0,0,1,0,180000.0,2,3,1,4,-17483,-1203,0,3,2,0
0,1,1,1,135000.0,4,1,1,4,-15068,-2067,0,14,3,0
1,1,0,0,225000.0,4,1,1,4,-11598,-1976,1,18,2,0
0,0,1,0,225000.0,4,1,4,4,-22646,-5283,0,1,1,0
0,0,0,0,112500.0,4,1,1,4,-8929,-682,0,3,2,0
1,0,0,0,225000.0,0,3,1,0,-13021,-5082,1,10,2,0
1,0,0,0,121500.0,4,3,3,4,-11162,-1327,1,8,1,0
0,0,0,1,99000.0,4,1,1,4,-15626,-422,0,18,3,0
0,0,1,0,202500.0,1,1,0,4,-22042,365243,0,18,2,0
0,0,1,1,157500.0,0,1,1,5,-13480,-1328,0,14,3,0
0,0,0,0,292500.0,0,1,0,4,-18698,-10758,0,8,2,0
0,1,1,0,225000.0,2,3,1,4,-16643,-180,0,11,2,0
0,0,0,0,216000.0,1,1,1,4,-22867,365243,0,18,2,0
0,1,0,0,126000.0,4,1,2,4,-16872,-1656,0,3,1,0
0,0,1,0,112500.0,1,1,4,4,-21041,365243,0,18,1,0
0,0,0,0,112500.0,4,1,0,4,-18551,-5150,1,8,2,0
0,0,0,2,144000.0,4,1,1,4,-12277,-982,1,6,4,0
0,0,1,0,81000.0,4,1,0,4,-18130,-154,0,18,2,0
0,0,1,0,45000.0,0,1,1,4,-15724,-1389,1,14,2,0
0,0,1,0,90000.0,4,1,4,4,-17710,-1772,0,2,1,0
1,1,0,0,90000.0,0,1,0,4,-21997,-2538,1,16,2,0
1,1,1,1,270000.0,4,3,1,4,-14454,-514,0,18,3,0
0,1,0,1,112500.0,4,1,1,4,-14585,-815,1,0,3,0
0,0,1,0,72000.0,1,1,2,4,-22752,365243,0,18,1,0
0,0,1,0,157500.0,1,1,4,4,-23596,365243,0,18,1,0
0,0,1,0,90000.0,1,1,1,4,-23120,365243,0,18,2,0
0,0,0,0,270000.0,4,1,1,4,-17778,-1719,1,6,2,0
0,1,1,0,225000.0,1,1,1,4,-19949,365243,0,18,2,0
0,0,1,0,202500.0,1,0,3,4,-21304,365243,0,18,1,0
0,1,1,0,50850.0,1,3,1,4,-21864,365243,0,18,2,0
1,0,1,0,135000.0,0,3,1,4,-18553,-4084,0,10,2,0
0,0,1,0,90000.0,2,1,0,4,-15945,-3673,1,3,2,0
0,0,1,0,112500.0,1,2,4,4,-22212,365243,0,18,1,0
0,0,1,0,292500.0,4,1,4,4,-19837,-3220,0,17,1,0
0,0,0,0,121500.0,4,1,3,4,-14287,-303,1,8,1,0
1,1,1,0,405000.0,4,3,1,4,-20434,-2691,0,8,2,0
1,1,1,0,382500.0,4,1,3,4,-21599,-3021,0,8,1,0
1,1,1,1,180000.0,0,1,1,4,-15988,-1994,0,6,3,0
0,0,1,0,292500.0,1,1,2,4,-23672,365243,0,18,1,0
0,0,1,0,121500.0,4,1,1,4,-20602,-138,0,2,2,0
0,0,0,0,90000.0,1,1,4,4,-20950,365243,0,18,1,0
0,1,1,0,45900.0,1,1,4,4,-20282,365243,0,18,1,0
1,1,1,1,315000.0,4,1,1,4,-20302,-973,0,4,3,0
1,0,1,1,202500.0,4,1,1,4,-13426,-6753,0,8,3,0
0,1,1,1,135000.0,4,3,1,4,-13467,-393,0,3,3,0
1,1,0,0,270000.0,0,1,1,4,-20776,-2745,1,10,2,0
0,1,0,0,157500.0,2,1,1,4,-17081,-2927,0,18,2,0
0,0,1,1,112500.0,4,1,1,4,-14890,-736,0,18,3,0
0,0,1,0,193500.0,4,1,2,4,-19063,-2213,1,8,1,0
1,1,1,0,153000.0,4,3,2,0,-20013,-7640,0,10,1,0
0,0,0,1,135000.0,0,1,1,4,-14438,-235,0,14,3,0
0,0,1,0,135000.0,4,0,0,4,-15143,-991,0,8,2,0
1,0,0,0,270000.0,4,3,1,1,-17300,-408,1,10,2,0
1,1,1,2,247500.0,4,1,1,4,-17320,-535,0,8,4,0
0,0,1,1,225000.0,4,1,2,4,-14077,-3792,0,18,2,0
1,1,0,0,225000.0,4,3,1,4,-14729,-3251,0,8,2,0
0,0,0,0,81000.0,4,1,3,4,-17876,-377,1,12,1,0
0,0,1,0,67500.0,1,1,1,4,-22844,365243,0,18,2,0
1,0,1,2,135000.0,0,1,1,4,-15339,-164,1,8,4,0
0,0,1,0,67500.0,1,3,1,4,-22212,365243,0,18,2,0
0,0,0,0,135000.0,4,2,1,4,-10649,-2004,0,0,2,0
0,0,1,0,180000.0,4,1,1,4,-18374,-320,0,14,2,0
1,1,1,0,202500.0,1,1,1,4,-22448,365243,0,18,2,0
0,0,1,1,157500.0,4,1,1,4,-13437,-1671,0,18,3,0
0,0,1,2,90000.0,4,1,1,4,-11762,-716,0,18,4,0
0,0,1,0,292500.0,0,3,1,4,-18942,-4854,1,14,2,0
0,0,1,0,225000.0,4,3,1,4,-12941,-1921,0,10,2,0
0,0,1,0,157500.0,1,1,1,4,-21859,365243,0,18,2,0
0,1,1,0,157500.0,0,1,1,4,-12674,-656,0,14,2,0
0,0,0,0,90000.0,2,3,1,4,-13754,-2891,1,18,2,0
0,0,1,0,54000.0,1,0,1,4,-22276,365243,0,18,2,0
1,1,1,1,292500.0,0,3,1,4,-12569,-3322,0,18,3,0
0,0,1,0,167400.0,1,1,1,4,-19028,365243,0,18,2,0
1,0,0,2,90000.0,4,1,1,4,-14507,-735,0,8,4,0
0,0,1,0,225000.0,0,1,0,4,-17857,-229,1,18,2,0
0,0,0,0,247500.0,4,3,3,4,-13911,-3261,0,18,1,0
1,0,1,0,90000.0,0,1,0,4,-16459,-704,1,9,2,0
0,1,1,0,144000.0,0,1,1,4,-12116,-2714,1,4,2,0
0,0,1,0,112500.0,4,1,1,5,-20589,-3680,0,18,2,0
0,0,1,0,103500.0,0,1,1,4,-18292,-638,1,8,2,0
0,1,0,0,135000.0,0,1,1,4,-10445,-249,0,8,2,0
0,0,1,0,135000.0,1,1,4,4,-22556,365243,0,18,1,0
0,0,0,0,135000.0,2,1,1,4,-20875,-3785,0,6,2,0
1,0,1,0,225000.0,4,1,1,4,-18817,-2934,1,8,2,0
0,0,1,0,58500.0,1,3,1,4,-20657,365243,0,18,2,0
0,0,1,1,157500.0,4,3,1,4,-11012,-948,0,14,3,0
1,1,0,0,135000.0,4,1,3,4,-18529,-1204,0,4,1,0
0,0,1,0,612000.0,2,1,1,4,-12563,-3715,0,0,2,0
0,0,0,0,117000.0,1,1,3,4,-22052,365243,0,18,1,0
0,0,1,0,90000.0,1,1,0,4,-20663,365243,0,18,2,0
1,1,0,0,391500.0,0,3,3,4,-21897,-3810,1,10,1,0
1,0,0,0,189000.0,2,1,1,4,-15752,-2770,0,3,2,0
1,0,0,0,135000.0,4,1,3,4,-9275,-493,0,8,1,0
0,1,0,0,144000.0,4,3,0,4,-9778,-857,1,18,2,0
1,1,0,0,252000.0,4,3,1,4,-15227,-5300,1,8,2,0
0,0,1,1,157500.0,2,1,3,4,-12676,-1350,0,17,2,0
0,0,0,0,135000.0,4,1,1,4,-16395,-7371,1,10,2,0
0,0,0,0,134419.5,0,3,3,4,-10339,-393,1,18,1,0
0,0,1,0,121500.0,4,1,3,4,-22067,-1625,0,8,1,0
0,1,0,1,90000.0,4,3,1,4,-11865,-3895,0,3,3,0
0,0,0,0,135000.0,0,3,1,4,-13128,-2044,0,8,2,0
0,0,1,0,67500.0,1,3,3,5,-23694,365243,0,18,1,0
0,0,1,1,67500.0,4,1,2,4,-11126,-2087,1,0,2,0
0,0,0,1,193500.0,4,1,1,4,-15412,-4691,1,8,3,0
0,1,0,0,247500.0,2,3,3,4,-16918,-4174,1,10,1,0
1,1,0,2,180000.0,4,1,1,4,-14390,-6386,0,4,4,0
1,1,1,0,360000.0,0,2,1,4,-19834,-477,0,10,2,0
1,1,0,2,225000.0,4,1,1,4,-14136,-2628,1,10,4,0
0,0,1,0,171000.0,4,3,1,4,-18348,-3853,0,6,2,0
1,1,1,0,103500.0,4,1,1,4,-18543,-1353,0,18,2,0
0,1,1,1,157500.0,4,3,1,4,-14785,-4872,0,10,3,0
0,0,1,0,315000.0,0,3,2,4,-17752,-2380,1,0,1,0
0,0,1,2,90000.0,4,3,1,4,-11864,-4513,0,4,4,0
1,1,0,0,427500.0,4,3,1,4,-16691,-1565,1,10,2,0
1,1,0,0,225000.0,1,1,1,5,-23206,365243,0,18,2,0
0,0,0,0,135000.0,0,3,1,0,-15360,-413,0,3,2,0
0,1,1,2,270000.0,4,1,0,4,-12745,-525,0,3,4,0
1,0,1,0,76500.0,1,1,1,4,-17349,365243,0,18,2,0
0,0,0,0,126000.0,4,1,3,0,-8209,-951,0,14,1,0
0,0,0,0,157500.0,4,1,1,4,-19702,-9870,1,18,2,0
0,0,0,1,112500.0,4,1,4,4,-19931,-1313,0,18,2,0
0,1,1,0,157500.0,4,1,3,4,-19057,-3913,0,18,1,0
0,0,0,0,135000.0,2,3,2,0,-19514,-1991,1,7,1,0
0,1,1,0,675000.0,1,3,1,4,-21721,365243,0,18,2,0
1,0,1,0,225000.0,0,1,1,4,-15017,-5591,0,18,2,0
1,1,1,0,382500.0,4,3,0,4,-10613,-705,0,8,2,0
0,0,1,1,202500.0,0,2,0,4,-13539,-1653,1,3,3,0
0,0,1,0,157500.0,4,3,1,4,-12289,-1812,0,3,2,0
0,0,1,0,180000.0,4,1,3,4,-23007,-11589,1,1,1,0
0,0,0,0,67500.0,4,1,1,4,-19368,-1252,1,18,2,0
1,0,0,0,202500.0,4,1,0,4,-22800,-102,0,4,2,0
1,0,0,1,270000.0,4,1,1,4,-9943,-554,1,10,3,0
0,1,0,2,135000.0,4,3,0,5,-11008,-1285,1,14,4,0
0,1,1,1,135000.0,4,3,1,4,-14863,-4407,0,10,3,0
0,0,1,1,90000.0,4,1,3,4,-12037,-2706,0,8,2,0
1,0,0,2,283500.0,4,1,1,4,-14557,-2517,0,6,4,0
1,1,1,0,405000.0,0,3,1,4,-16271,-398,0,4,2,0
0,0,1,0,180000.0,0,1,1,4,-18493,-387,0,14,2,0
0,0,0,0,225000.0,4,1,1,4,-20142,-3760,1,14,2,0
0,1,1,1,315000.0,2,3,1,4,-13771,-2080,0,3,3,0
1,1,1,0,315000.0,4,3,1,4,-18335,-2796,0,4,2,0
0,0,1,2,135000.0,4,1,1,4,-12903,-4439,0,16,4,0
1,0,0,0,315000.0,1,3,1,4,-15312,365243,0,18,2,0
1,1,1,2,211500.0,4,1,1,4,-10435,-2987,0,18,4,0
1,0,1,0,166500.0,4,1,1,4,-18926,-6276,1,8,2,0
1,1,0,0,157500.0,4,1,1,5,-21369,-12253,0,4,2,0
1,0,0,0,247500.0,0,1,1,5,-12460,-1291,0,4,2,0
1,1,1,2,180000.0,4,3,1,4,-13174,-2477,0,10,4,0
0,0,1,0,112500.0,4,1,1,4,-13217,-98,0,14,2,0
1,0,1,0,112500.0,1,1,3,4,-8145,365243,0,18,1,0
1,0,1,0,180000.0,4,1,1,4,-9868,-1221,1,8,2,0
0,0,1,0,157500.0,1,1,2,4,-21049,365243,0,18,1,0
0,1,0,0,99000.0,4,1,1,4,-14657,-4392,1,3,2,0
0,0,1,1,180000.0,4,1,1,4,-10645,-3868,1,14,3,0
0,0,1,0,157500.0,1,1,4,4,-21497,365243,0,18,1,0
0,0,1,0,180000.0,1,1,0,4,-20844,365243,0,18,2,0
0,1,1,0,112500.0,4,1,0,4,-13686,-1256,0,2,2,0
0,0,1,0,189000.0,1,1,1,4,-21110,365243,0,18,2,0
0,0,0,0,112500.0,0,3,1,0,-19721,-1539,0,0,2,1
1,1,1,0,270000.0,4,3,1,4,-14466,-1569,0,18,2,0
1,1,0,0,247500.0,4,2,2,4,-10370,-1550,1,10,1,0
1,1,1,0,180000.0,4,1,1,4,-16942,-1680,0,8,2,0
0,0,1,0,315000.0,4,1,2,4,-15256,-3291,0,8,1,0
0,0,0,1,180000.0,4,1,3,1,-13100,-2013,0,18,2,0
0,1,0,0,103500.0,4,3,1,4,-14276,-2561,1,14,2,0
1,1,0,1,202500.0,4,2,1,4,-11745,-231,1,4,3,0
1,1,1,1,202500.0,4,1,1,4,-10355,-642,0,4,3,0
1,0,1,1,157500.0,0,1,1,4,-10676,-2326,0,8,3,0
0,0,0,0,67500.0,4,1,1,4,-18401,-2149,0,8,2,0
1,1,1,1,180000.0,1,1,1,4,-17879,365243,0,18,3,0
0,1,0,0,45000.0,1,1,1,4,-20458,365243,0,18,2,0
0,0,1,0,270000.0,2,3,1,4,-13752,-167,1,10,2,0
0,0,1,0,157500.0,4,1,1,4,-12488,-1621,0,17,2,0
1,1,0,2,225000.0,4,3,1,4,-10241,-743,0,18,4,0
1,1,1,0,135000.0,4,3,0,4,-19322,-663,1,8,2,0
0,0,1,1,193500.0,0,1,1,4,-16921,-1095,0,8,3,0
0,0,1,0,135000.0,1,1,1,4,-21358,365243,0,18,2,0
1,0,1,0,135000.0,4,1,3,4,-11036,-4301,1,8,1,0
0,1,0,0,112500.0,4,1,1,5,-17372,-978,0,14,2,0
1,0,0,0,135000.0,1,1,1,5,-23124,365243,0,18,2,0
0,0,1,0,112500.0,1,1,1,4,-23671,365243,0,18,2,0
1,0,1,0,270000.0,4,1,1,4,-19788,-2286,0,4,2,0
0,0,1,0,57150.0,1,1,2,4,-22936,365243,0,18,1,0
0,1,1,2,157500.0,4,1,1,4,-11688,-2803,0,3,4,0
0,0,1,0,112500.0,4,1,1,4,-13868,-415,0,8,2,0
1,0,1,0,180000.0,0,1,2,4,-12494,-978,0,8,1,0
0,0,1,0,292500.0,4,3,3,4,-15303,-108,0,18,1,0
0,0,0,1,405000.0,4,3,1,0,-17754,-2593,1,10,3,0
0,0,1,0,126000.0,1,1,1,4,-22508,365243,0,18,2,0
0,0,1,1,121500.0,4,1,1,4,-16375,-962,0,14,3,0
0,1,0,0,135000.0,4,2,0,4,-10068,-219,1,14,2,0
1,0,1,0,225000.0,1,3,0,4,-16518,365243,0,18,2,0
0,0,0,0,135000.0,1,1,4,5,-22674,365243,0,18,1,0
0,0,1,0,216000.0,0,1,1,4,-17644,-7840,0,8,2,0
1,0,0,2,157500.0,4,3,1,4,-11811,-4676,0,8,4,0
0,0,1,0,225000.0,1,1,2,4,-20978,365243,0,18,1,0
0,1,1,0,135000.0,0,3,1,4,-14210,-1128,0,12,2,0
0,0,1,0,135000.0,4,1,1,4,-24449,-3056,0,11,2,0
1,1,0,1,225000.0,0,1,1,4,-12241,-2893,0,8,3,0
0,1,1,0,202500.0,4,1,1,4,-14711,-6425,0,14,2,0
0,1,1,1,157500.0,0,3,1,4,-17416,-201,0,18,3,0
0,1,1,0,175500.0,4,1,1,4,-18053,-3141,0,14,2,0
1,1,1,1,157500.0,4,1,1,4,-17991,-3304,0,18,3,0
0,1,1,0,292500.0,4,3,1,4,-19156,-4504,0,18,2,0
0,0,1,1,123750.0,4,1,1,4,-14352,-1081,0,2,3,0
0,0,1,1,180000.0,2,1,1,4,-14574,-964,0,11,3,0
1,0,1,0,157500.0,4,1,1,4,-17032,-7838,0,8,2,0
0,1,0,0,45000.0,1,1,1,4,-20458,365243,0,18,2,0
0,0,1,0,171000.0,2,0,4,4,-18672,-2593,0,11,1,0
0,0,1,0,202500.0,1,1,1,4,-20958,365243,0,18,2,0
0,0,1,1,175500.0,4,1,1,4,-16704,-132,1,1,3,0
1,0,0,0,135000.0,4,1,3,4,-9275,-493,0,8,1,0
0,0,0,1,112500.0,4,1,0,4,-14788,-2661,1,3,3,0
0,0,0,0,157500.0,4,3,1,4,-14098,-2257,0,3,2,0
1,1,0,2,450000.0,4,1,1,4,-14970,-7183,0,4,4,0
0,0,1,2,144000.0,4,1,1,4,-14132,-2805,1,12,4,0
0,0,1,0,360000.0,4,3,2,4,-18899,-8538,0,10,1,0
0,0,0,0,180000.0,4,1,3,0,-10267,-2593,1,14,1,0
0,0,1,0,157500.0,1,3,1,4,-22414,365243,0,18,2,0
0,0,1,0,126000.0,4,3,3,4,-21712,-7733,0,18,1,0
0,1,1,2,225000.0,0,3,1,4,-14100,-3623,0,12,4,0
0,0,0,0,405000.0,4,3,1,4,-16388,-7127,0,18,2,0
1,1,1,0,166500.0,4,1,1,4,-11728,-3199,0,6,2,0
1,1,1,1,180000.0,4,1,3,4,-11533,-746,0,4,2,0
0,1,0,0,135000.0,4,3,1,4,-15468,-4834,0,18,2,1
0,0,0,0,67500.0,2,1,1,2,-18221,-7471,0,6,2,0
0,0,1,0,225000.0,4,1,3,4,-17840,-1807,0,3,1,0
0,0,1,0,121500.0,2,3,4,4,-19426,-1598,1,0,1,0
0,0,0,0,247500.0,0,1,0,4,-16306,-4904,1,8,2,0
0,0,1,0,121500.0,2,3,1,4,-9175,-2300,0,15,2,0
0,1,1,0,108000.0,4,1,1,5,-19316,-6039,0,3,2,0
0,0,1,0,112500.0,0,3,0,4,-9718,-200,1,3,2,0
1,1,1,1,405000.0,4,3,1,4,-10530,-2165,0,6,3,0
0,1,0,0,112500.0,4,3,1,4,-11796,-2134,0,8,2,0
0,1,1,0,81000.0,1,1,1,4,-21360,365243,0,18,2,0
0,0,1,2,157500.0,4,1,1,4,-13633,-1692,0,3,4,0
1,1,0,0,234000.0,4,1,1,4,-19378,-858,1,8,2,0
0,0,0,0,450000.0,4,3,1,0,-20343,-1838,1,18,2,0
0,1,1,0,202500.0,2,3,3,4,-14126,-2674,0,3,1,0
0,0,1,0,90000.0,0,1,3,4,-19791,-3172,0,18,1,0
0,0,0,0,67500.0,4,1,0,4,-15563,-309,0,2,2,0
0,0,1,0,202500.0,4,1,3,4,-17803,-10079,0,3,1,0
0,0,1,1,135000.0,0,3,1,4,-12854,-125,0,3,3,0
0,0,0,0,94500.0,1,3,1,4,-21373,365243,0,18,2,0
1,0,1,0,247500.0,4,1,1,4,-17454,-2361,0,8,2,0
1,1,0,1,180000.0,2,2,1,0,-10591,-1195,0,4,3,0
0,0,0,0,315000.0,4,3,1,4,-18507,-5857,1,3,2,0
1,1,0,0,225000.0,2,3,1,4,-13024,-2118,1,4,2,0
0,1,0,0,157500.0,4,1,1,4,-12799,-1546,1,8,2,0
1,0,1,0,450000.0,0,1,1,4,-23674,-2087,0,16,2,0
0,1,1,3,405000.0,4,1,1,4,-13886,-4003,0,0,5,0
1,1,1,0,225000.0,4,1,0,4,-17809,-840,0,4,2,0
0,0,0,0,121500.0,4,1,2,4,-16471,-2745,0,18,1,0
1,1,0,0,267750.0,4,3,1,4,-20991,-4727,0,8,2,0
0,1,1,0,180000.0,4,1,1,4,-13139,-1412,0,12,2,0
0,1,1,1,180000.0,4,1,1,4,-13908,-2512,0,2,3,0
0,1,1,1,166500.0,4,1,1,4,-13545,-3840,0,11,3,0
0,1,1,0,202500.0,4,3,3,4,-10754,-3870,1,0,1,0
0,0,1,1,225000.0,0,3,1,4,-13011,-1953,0,14,3,0
0,1,1,0,112500.0,1,3,1,4,-20815,365243,0,18,2,0
1,1,1,0,135000.0,4,3,1,4,-9075,-614,1,14,2,0
0,1,0,0,99000.0,4,1,1,4,-14883,-5457,0,2,2,0
1,1,1,1,180000.0,4,1,0,4,-14450,-3243,0,18,3,0
0,1,0,2,270000.0,4,3,1,4,-13144,-682,1,18,4,0
1,1,1,0,225000.0,4,3,3,0,-9444,-663,1,18,1,0
0,0,1,0,90000.0,0,1,2,4,-19867,-720,0,18,1,0
0,0,1,0,180000.0,0,3,1,0,-9624,-2775,0,8,2,0
0,1,1,0,225000.0,4,2,1,4,-18868,-11954,0,10,2,0
0,0,0,1,180000.0,2,3,1,4,-14069,-2500,1,3,3,0
0,0,1,0,72000.0,1,1,1,4,-22179,365243,0,18,2,0
0,0,0,1,157500.0,0,1,1,4,-15473,-1649,0,14,3,0
0,0,0,0,202500.0,4,1,2,4,-15607,-3240,1,6,1,0
0,0,0,0,216000.0,1,1,1,4,-22867,365243,0,18,2,0
1,1,0,0,202500.0,1,3,1,4,-20195,365243,0,18,2,0
0,0,0,0,90000.0,4,3,1,4,-19828,-5525,0,18,2,0
1,1,0,2,180000.0,4,1,1,4,-9342,-615,0,8,4,0
0,0,0,0,180000.0,4,1,1,4,-23354,-4448,0,18,2,0
1,1,1,1,180000.0,4,3,1,0,-11917,-1680,1,8,3,0
1,1,1,0,270000.0,4,0,2,4,-19164,-3825,1,8,1,0
1,0,1,1,157500.0,0,1,1,4,-11935,-1200,0,4,3,0
0,0,0,0,135000.0,4,1,1,4,-15839,-1525,1,14,2,0
