CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_WORK_PHONE,OCCUPATION_TYPE,CNT_FAM_MEMBERS,STATUS
0,0,0,0,67500.0,0,1,0,4,-18989,-171,0,8,2,0
0,0,0,1,157500.0,4,3,3,4,-11828,-2135,1,0,2,0
0,0,1,0,157500.0,0,1,1,4,-17038,-925,1,3,2,0
0,0,1,2,135000.0,4,1,1,4,-12589,-4096,0,8,4,0
1,0,1,0,135000.0,4,1,1,4,-17218,-8618,0,8,2,0
0,0,1,0,193500.0,4,3,3,4,-17081,-4783,0,8,1,0
0,0,0,0,135000.0,4,3,3,4,-9818,-520,0,3,1,0
1,1,0,0,270000.0,0,1,3,4,-13418,-1404,1,4,1,0
1,1,0,1,360000.0,2,1,1,4,-11294,-3536,0,4,3,0
0,1,0,0,180000.0,1,3,2,4,-23603,365243,0,18,1,0
0,0,0,0,234000.0,4,1,3,4,-17960,-1626,1,1,1,0
0,0,1,2,173250.0,4,1,2,4,-13219,-5542,0,3,3,0
1,1,1,1,180000.0,4,1,0,4,-14450,-3243,0,18,3,0
0,1,0,1,162000.0,4,1,2,4,-14786,-4601,0,14,2,0
0,0,1,0,56250.0,1,1,1,4,-24058,365243,0,18,2,0
0,0,0,1,162000.0,4,2,0,4,-12580,-3109,1,3,3,0
0,1,1,4,540000.0,0,1,1,4,-12043,-3511,0,0,6,0
0,0,0,0,61875.0,1,1,1,4,-21630,365243,0,18,2,0
1,0,1,1,90000.0,0,1,1,0,-8316,-149,0,8,3,0
0,1,1,1,360000.0,4,3,1,4,-11619,-2475,0,18,3,0
0,1,0,0,216000.0,0,1,1,4,-14775,-4327,1,11,2,0
0,0,0,0,180000.0,4,3,1,4,-9948,-704,0,0,2,0
0,0,1,1,99000.0,4,1,1,4,-10633,-127,1,14,3,0
0,0,0,0,180000.0,4,1,1,4,-19575,-2901,0,14,2,0
1,1,0,0,459000.0,0,1,1,4,-15980,-119,1,4,2,1
1,0,0,0,270000.0,4,2,3,4,-8684,-218,0,18,1,0
0,1,1,0,144000.0,4,1,1,4,-13455,-2051,0,3,2,0
0,0,0,0,45000.0,4,1,2,4,-14374,-798,0,14,1,0
1,0,1,0,72900.0,1,0,1,4,-23423,365243,0,18,2,0
0,1,1,0,360000.0,0,1,1,5,-16477,-2997,0,0,2,0
1,0,1,2,270000.0,4,1,3,4,-11505,-4019,0,8,3,0
1,0,1,0,112500.0,4,1,1,4,-18516,-2129,1,9,2,0
1,1,1,0,135000.0,4,1,1,4,-21576,-954,1,4,2,0
1,1,0,0,270000.0,4,2,1,4,-11955,-893,1,8,2,0
0,0,0,0,180000.0,4,1,1,4,-10309,-1610,0,8,2,0
0,0,0,0,90000.0,1,1,3,5,-23478,365243,0,18,1,0
0,1,1,1,121500.0,2,1,1,4,-16114,-706,0,3,3,0
0,0,1,1,112500.0,4,1,1,4,-11472,-1026,0,3,3,0
0,0,1,0,225000.0,1,1,3,4,-22976,365243,0,18,1,0
0,0,1,1,315000.0,4,3,1,4,-11602,-1455,0,10,3,0
0,0,1,2,315000.0,0,3,1,4,-10937,-168,0,10,4,0
1,1,1,0,157500.0,0,1,1,4,-13043,-390,1,8,2,0
0,0,0,0,166500.0,4,3,1,4,-21466,-3992,0,3,2,0
0,0,0,0,157500.0,2,3,1,4,-11588,-801,1,3,2,0
0,1,1,1,270000.0,4,1,1,4,-14512,-4596,0,8,3,0
0,1,1,1,270000.0,0,4,1,4,-12155,-979,0,14,3,0
0,1,1,1,121500.0,4,1,1,4,-15999,-3269,1,14,3,0
0,0,1,0,45000.0,4,1,4,4,-17258,-878,0,14,1,0
1,1,0,0,315000.0,4,2,1,4,-11443,-1038,0,18,2,0
0,0,0,1,157500.0,4,3,3,4,-11828,-2135,1,0,2,0
0,1,1,1,180000.0,0,1,1,4,-9980,-128,0,14,3,0
0,0,1,0,202500.0,4,3,1,4,-19444,-2832,0,18,2,0
1,1,0,0,270000.0,0,1,1,4,-20776,-2745,1,10,2,0
1,0,1,0,162000.0,4,1,3,4,-11495,-581,0,16,1,0
1,0,1,1,180000.0,4,1,1,4,-18077,-3616,0,4,3,0
0,0,1,0,193500.0,1,2,4,4,-24295,365243,0,18,1,0
0,0,1,0,121500.0,1,1,1,4,-23407,365243,0,18,2,0
0,0,1,0,81000.0,0,1,3,4,-9866,-2583,0,11,1,0
0,0,1,1,135000.0,0,1,1,0,-11034,-2421,0,8,3,0
1,1,1,0,337500.0,2,1,1,4,-18806,-1204,0,16,2,0
0,0,1,3,54000.0,2,1,1,4,-13940,-2133,1,3,5,0
0,1,1,0,90000.0,4,2,3,0,-8888,-126,0,18,1,0
0,0,1,2,135000.0,4,1,1,4,-10035,-3261,0,18,4,0
0,0,1,0,112500.0,1,1,4,4,-22119,365243,0,18,1,0
0,0,1,0,144000.0,4,1,1,4,-18705,-5345,0,11,2,0
1,1,1,0,225000.0,0,1,1,4,-10033,-2075,1,10,2,0
1,0,1,0,157500.0,4,1,1,4,-17474,-1152,0,8,2,0
0,0,1,0,202500.0,4,1,3,4,-17803,-10079,0,3,1,0
0,0,1,0,76500.0,1,1,1,4,-24311,365243,0,18,2,0
0,0,1,0,135000.0,4,3,3,4,-9100,-1133,0,10,1,0
0,0,0,2,157500.0,4,1,1,4,-13266,-3271,1,8,4,0
1,1,1,0,112500.0,0,1,1,4,-20502,-4450,0,4,2,0
0,0,1,0,76500.0,1,1,1,4,-22302,365243,0,18,2,0
0,0,1,0,315000.0,2,3,1,4,-13224,-1235,0,3,2,0
0,1,1,0,337500.0,4,1,3,4,-19804,-3246,0,14,1,0
0,1,0,0,225000.0,4,3,3,4,-20200,-1022,1,0,1,0
1,1,1,2,135000.0,4,1,1,4,-14677,-3938,1,8,4,0
0,0,0,0,225000.0,1,3,1,4,-24259,365243,0,18,2,0
0,0,1,1,180000.0,4,3,2,4,-16554,-2470,0,18,2,0
1,1,1,0,315000.0,4,1,1,4,-18213,-1151,1,10,2,0
0,0,1,0,62100.0,1,1,1,4,-23276,365243,0,18,2,0
0,1,1,0,153000.0,4,1,1,4,-14966,-170,0,18,2,0
0,0,1,0,225000.0,4,1,1,4,-13587,-4236,0,11,2,0
1,1,1,1,315000.0,4,1,1,4,-17543,-2851,0,4,3,0
1,0,1,0,112500.0,4,1,1,4,-19511,-3503,0,4,2,0
0,0,1,0,112500.0,1,1,1,4,-22530,365243,0,18,2,0
0,0,0,0,135000.0,1,1,4,4,-22968,365243,0,18,1,0
0,0,1,0,81000.0,2,1,1,4,-15109,-8131,0,11,2,0
1,1,1,1,315000.0,4,3,1,4,-10580,-2566,0,3,3,0
1,1,0,0,225000.0,4,1,1,4,-19972,-6610,0,8,2,0
0,0,0,2,171000.0,4,1,1,4,-14622,-1160,1,3,4,0
1,1,1,0,225000.0,0,1,3,0,-8527,-581,0,4,1,0
0,0,0,0,171000.0,1,1,1,4,-21700,365243,0,18,2,0
0,0,1,2,180000.0,4,3,1,4,-11560,-467,1,18,4,0
1,0,1,1,157500.0,4,1,1,3,-11318,-3330,0,10,3,0
0,0,0,0,135000.0,4,1,1,4,-11004,-1570,0,12,2,0
0,1,1,0,103500.0,1,1,1,4,-21671,365243,0,18,2,0
0,0,1,1,67500.0,4,1,2,4,-11126,-2087,1,0,2,0
0,1,1,0,162000.0,4,1,3,4,-18071,-2822,0,8,1,0
1,0,1,0,112500.0,4,1,0,0,-8179,-1117,0,18,2,0
0,1,1,0,108000.0,4,1,2,4,-17171,-925,0,1,1,0
0,1,1,1,225000.0,0,3,1,4,-17002,-803,1,10,3,0
1,0,1,0,112500.0,4,1,1,4,-15852,-3304,0,8,2,0
0,0,0,2,121500.0,4,3,1,4,-11697,-614,0,5,4,0
1,1,1,1,157500.0,4,1,1,4,-17571,-1508,1,8,3,0
0,1,1,0,216000.0,4,3,0,4,-15274,-1423,0,0,2,0
0,0,1,1,112500.0,4,1,1,4,-9885,-2072,0,14,3,0
0,1,0,2,130500.0,4,1,1,4,-10969,-163,0,8,4,0
0,0,1,1,112500.0,4,1,3,4,-15823,-1656,0,1,2,0
0,1,0,1,175500.0,1,1,1,4,-19994,365243,0,18,3,0
1,1,0,1,166500.0,2,1,1,0,-12372,-5401,0,3,3,0
0,0,1,0,81000.0,2,3,4,4,-19439,-6712,0,6,1,0
0,0,1,0,202500.0,1,1,4,4,-21871,365243,0,18,1,0
0,0,1,0,67500.0,1,1,3,4,-22611,365243,0,18,1,0
0,0,0,1,81000.0,4,3,1,4,-10500,-3594,0,14,3,0
1,1,1,0,216000.0,0,3,1,4,-19147,-1868,0,8,2,0
1,1,1,0,166500.0,4,1,3,4,-9918,-535,1,8,1,0
0,1,1,0,90000.0,1,1,4,4,-21066,365243,0,18,1,0
1,1,0,0,270000.0,0,3,3,4,-9517,-158,0,3,1,0
0,0,1,0,202500.0,4,1,1,4,-19431,-6226,0,6,2,0
0,0,1,0,135000.0,1,1,1,4,-21374,365243,0,18,2,0
0,0,0,0,122400.0,4,1,1,4,-20952,-1155,1,11,2,0
0,0,1,0,247500.0,0,3,1,4,-11914,-2980,0,14,2,0
0,0,0,0,180000.0,4,2,4,4,-19629,-1897,1,3,1,0
0,0,1,1,675000.0,0,3,1,4,-15843,-1398,0,14,3,0
1,1,1,1,315000.0,0,1,1,0,-10317,-298,0,18,3,0
0,0,1,0,225000.0,4,3,4,4,-20538,-5525,1,14,1,0
1,1,1,0,315000.0,1,3,1,4,-23313,365243,0,18,2,0
0,1,1,1,180000.0,0,3,2,4,-18349,-7205,0,3,2,0
0,0,1,1,315000.0,2,1,0,4,-11206,-2514,0,3,3,0
1,1,1,2,112500.0,4,1,1,4,-13022,-1600,0,8,4,0
0,0,1,0,171000.0,3,3,1,4,-18756,-3904,0,3,2,0
0,0,1,0,157500.0,1,1,4,4,-23596,365243,0,18,1,0
0,1,0,0,315000.0,0,3,1,4,-13557,-586,1,18,2,0
0,0,0,0,450000.0,4,3,2,4,-19046,-1002,0,3,1,0
1,1,1,0,292500.0,4,1,1,1,-17011,-901,0,18,2,0
1,1,0,0,112500.0,4,1,1,4,-12002,-2262,1,14,2,0
1,1,1,0,225000.0,4,1,1,4,-17843,-1740,0,4,2,0
1,1,1,1,247500.0,4,3,1,4,-9425,-232,0,14,3,0
0,0,0,0,76500.0,1,1,1,4,-20592,365243,0,18,2,0
1,0,1,0,148500.0,0,3,3,4,-9382,-2049,0,11,1,0
0,0,1,0,117000.0,4,1,1,4,-17189,-4523,0,10,2,0
0,0,1,0,180000.0,1,1,1,4,-23770,365243,0,18,2,0
1,0,0,1,292500.0,2,1,1,4,-15437,-7835,0,18,3,0
0,0,1,0,67500.0,1,1,1,4,-21732,365243,0,18,2,0
0,0,0,0,121500.0,2,3,1,4,-22014,-5239,1,0,2,0
0,0,1,0,135000.0,1,3,1,4,-22747,365243,0,18,2,0
0,0,1,0,292500.0,4,3,1,4,-13577,-1266,0,0,2,0
0,0,1,0,157500.0,1,1,1,4,-21859,365243,0,18,2,0
1,1,1,0,225000.0,4,1,1,4,-10328,-1156,0,8,2,0
0,0,1,2,135000.0,0,1,1,4,-12805,-1294,0,14,4,0
0,0,0,1,112500.0,4,1,0,4,-12210,-2747,0,2,3,0
1,0,1,0,247500.0,2,1,1,4,-13570,-5364,0,11,2,0
0,0,1,2,112500.0,4,1,1,4,-12974,-2379,0,8,4,0
1,1,0,0,112500.0,1,3,1,4,-16804,365243,0,18,2,0
1,1,1,1,225000.0,0,1,1,4,-13744,-1934,0,4,3,0
1,1,0,2,202500.0,4,1,1,4,-15904,-3787,0,8,4,0
1,1,0,0,180000.0,4,3,1,0,-12956,-5553,0,18,2,0
0,0,0,0,135000.0,1,1,3,4,-19728,365243,0,18,1,0
0,1,0,0,67500.0,4,1,1,4,-11405,-1934,1,18,2,0
0,1,0,0,157500.0,4,1,1,4,-21408,-2512,1,18,2,0
0,0,1,0,207000.0,4,1,3,4,-18617,-2506,0,2,1,0
0,0,0,0,112500.0,4,1,1,4,-14667,-1048,1,0,2,0
1,1,1,1,427500.0,4,1,0,4,-15788,-430,0,18,3,0
1,1,0,0,180000.0,4,3,1,0,-11043,-2087,0,4,2,0
1,1,1,2,315000.0,4,3,1,4,-12615,-1156,0,8,4,0
1,1,1,0,112500.0,4,1,0,4,-18491,-473,1,8,2,0
0,0,0,0,90000.0,4,1,1,4,-16372,-3900,0,8,2,0
0,0,0,0,180000.0,0,1,3,4,-11342,-2389,0,18,1,0
1,0,0,0,99000.0,2,1,0,4,-22187,-5416,0,8,2,0
1,0,1,0,270000.0,4,1,3,4,-10886,-308,0,8,1,0
1,1,1,0,261000.0,4,2,1,4,-15936,-1508,0,10,2,0
1,1,0,0,135000.0,4,1,1,4,-16624,-4054,0,8,2,0
0,1,1,0,126000.0,4,1,3,4,-18458,-2104,0,3,1,0
0,0,1,2,126000.0,0,3,1,4,-12411,-1773,0,10,4,0
0,0,1,0,540000.0,0,1,2,4,-21093,-261,0,18,1,0
0,1,1,1,292500.0,4,1,1,4,-12740,-3504,0,3,3,0
0,0,1,0,90000.0,4,1,1,4,-17969,-3573,0,14,2,0
0,1,1,0,270000.0,4,3,3,4,-10679,-1195,0,18,1,0
1,1,1,0,112500.0,4,1,3,4,-9874,-1650,1,11,1,0
0,0,1,0,135000.0,4,1,1,4,-13211,-777,1,3,2,0
0,0,1,0,112500.0,2,3,1,4,-13836,-3747,0,3,2,0
0,0,1,0,157500.0,4,1,1,4,-20976,-1776,0,8,2,0
0,0,1,0,94500.0,1,1,1,4,-23408,365243,0,18,2,0
0,0,1,1,180000.0,0,1,3,4,-15221,-553,0,18,2,0
0,1,1,0,135000.0,0,1,1,4,-12175,-1463,1,3,2,0
0,0,1,0,193500.0,2,1,1,3,-22168,-10155,0,2,2,0
0,0,1,0,67500.0,4,1,4,4,-20482,-5030,1,18,1,0
1,1,0,1,225000.0,4,1,1,4,-15243,-7260,1,6,3,0
0,0,1,1,157500.0,2,1,3,4,-12676,-1350,0,17,2,0
0,0,1,0,49500.0,1,1,2,4,-22295,365243,0,18,1,0
0,0,1,0,32400.0,2,1,1,4,-19200,-5637,0,10,2,0
1,0,1,0,270000.0,4,1,1,4,-12555,-1858,0,3,2,0
0,0,0,0,292500.0,0,1,0,4,-18698,-10758,0,8,2,0
1,1,0,0,252000.0,4,3,1,4,-15227,-5300,1,8,2,0
0,0,0,0,103500.0,4,1,1,4,-17767,-11062,1,11,2,0
0,0,1,0,49500.0,1,1,1,4,-22446,365243,0,18,2,0
0,1,1,0,225000.0,4,3,1,4,-17402,-3153,0,3,2,0
0,0,1,0,135000.0,0,3,3,4,-11375,-1236,0,14,1,0
0,0,1,0,180000.0,4,1,1,4,-19973,-5311,0,14,2,0
0,1,1,0,162000.0,4,1,0,4,-21152,-397,0,10,2,0
0,0,0,1,135000.0,4,1,0,4,-10151,-1138,0,8,3,0
0,0,1,1,112500.0,4,1,1,4,-13741,-5221,0,8,3,0
0,0,1,0,135000.0,4,1,1,4,-19486,-587,0,18,2,0
1,0,0,1,202500.0,0,3,1,4,-13040,-1223,1,3,3,0
0,0,1,0,229500.0,4,3,4,4,-12660,-5455,0,8,1,0
0,0,1,0,180000.0,4,1,1,4,-22041,-1524,1,0,2,0
1,1,0,1,405000.0,0,3,1,4,-12179,-535,0,10,3,0
1,1,1,1,112500.0,4,1,1,4,-12571,-451,1,4,3,0
0,0,1,0,135000.0,4,1,0,4,-12026,-2346,0,8,2,0
0,0,1,0,67500.0,1,1,1,4,-20900,365243,0,18,2,0
0,0,1,0,157500.0,1,1,4,4,-21497,365243,0,18,1,0
0,0,1,0,108000.0,1,1,0,4,-22849,365243,0,18,2,0
1,1,0,0,225000.0,0,1,1,4,-18058,-4031,1,4,2,0
1,1,1,2,180000.0,4,3,1,4,-13174,-2477,0,10,4,0
0,1,1,0,450000.0,2,3,1,4,-22889,-221,0,18,2,0
0,0,1,0,90000.0,4,1,3,4,-14746,-693,0,18,1,0
0,0,1,1,135000.0,0,2,1,4,-9734,-2049,1,3,3,0
0,0,0,0,157500.0,1,1,1,4,-18523,365243,0,18,2,0
1,0,1,2,112500.0,4,1,0,4,-14358,-2317,0,18,4,0
1,1,1,0,99000.0,4,1,1,1,-9928,-1531,0,10,2,0
1,0,1,0,135000.0,1,1,0,4,-23094,365243,0,18,2,0
0,0,0,1,202500.0,4,1,1,4,-11813,-3266,1,14,3,0
0,0,1,0,103500.0,0,1,1,4,-17007,-1569,1,14,2,0
1,1,0,0,326250.0,0,3,1,4,-11770,-108,1,10,2,0
0,0,1,0,292500.0,4,1,3,4,-13434,-3515,0,18,1,0
0,0,1,0,225000.0,0,1,3,4,-16557,-2834,0,14,1,0
1,1,0,0,81000.0,4,1,1,4,-17660,-3261,1,8,2,0
1,1,1,1,180000.0,4,1,0,4,-14450,-3243,0,18,3,0
1,1,1,0,315000.0,0,3,1,3,-13630,-4387,0,3,2,0
1,0,0,1,472500.0,1,3,1,0,-8907,-913,0,18,3,1
0,1,1,1,270000.0,0,1,1,4,-13768,-2565,0,10,3,0
0,0,1,2,112500.0,4,1,1,4,-12974,-2379,0,8,4,0
0,0,1,0,112500.0,1,1,4,4,-22743,365243,0,18,1,0
0,0,1,0,112500.0,0,3,1,4,-8573,-121,0,0,2,0
1,1,1,0,225000.0,0,1,3,4,-18045,-1805,0,4,1,0
0,0,0,1,135000.0,4,3,1,0,-10263,-583,0,15,3,0
1,1,1,0,315000.0,4,1,3,4,-12912,-3403,0,4,1,0
1,0,0,0,135000.0,3,3,3,0,-9115,-581,0,18,1,0
1,1,1,0,225000.0,0,3,3,4,-9220,-1473,0,3,1,0
0,0,1,0,202500.0,1,1,1,4,-21464,365243,0,18,2,0
0,1,1,0,135000.0,4,1,1,4,-21724,-1351,0,18,2,0
0,1,1,0,157500.0,4,3,1,4,-14976,-3550,0,4,2,0
0,0,1,0,67500.0,4,1,4,4,-20482,-5030,1,18,1,0
0,1,0,0,95850.0,0,1,1,4,-18931,-6678,1,8,2,0
0,0,1,1,135000.0,0,1,0,4,-10765,-2196,0,18,3,0
1,1,1,0,135000.0,4,1,1,0,-16271,-3111,0,3,2,0
0,1,0,1,135000.0,0,3,3,4,-10130,-1651,0,0,2,0
0,0,1,2,180000.0,0,1,1,4,-12821,-5657,0,8,4,0
0,1,1,0,360000.0,0,3,3,4,-20929,-2046,0,10,1,0
0,0,0,0,270000.0,4,1,2,4,-16207,-515,0,18,1,0
0,1,1,0,135000.0,4,1,1,4,-13251,-3839,1,0,2,0
1,1,1,0,202500.0,4,1,1,4,-17262,-1617,0,3,2,0
0,0,0,1,202500.0,4,1,1,4,-11813,-3266,1,14,3,0
0,0,0,0,90000.0,1,1,3,5,-23478,365243,0,18,1,0
0,1,0,1,306000.0,4,3,1,4,-9310,-1678,0,18,3,0
0,0,1,0,202500.0,1,1,1,4,-21464,365243,0,18,2,0
1,1,1,0,315000.0,4,3,1,4,-15586,-3337,0,10,2,0
0,0,0,0,360000.0,0,3,2,4,-18168,-3931,1,18,1,0
0,0,1,1,202500.0,4,1,1,4,-9685,-1098,0,14,3,0
1,0,0,0,157500.0,0,3,3,4,-10192,-1600,0,14,1,0
0,1,1,0,180000.0,2,1,1,4,-20644,-3873,0,11,2,0
0,0,1,1,148500.0,4,1,1,4,-15083,-847,0,6,3,0
1,0,0,0,90000.0,4,1,1,5,-13334,-2829,1,8,2,0
0,1,1,1,157500.0,4,3,1,4,-9766,-2696,1,14,3,0
0,0,1,0,315000.0,4,3,1,4,-15527,-3792,1,0,2,0
0,1,1,0,157500.0,4,1,1,4,-15840,-1834,0,14,2,0
0,0,1,0,130500.0,4,1,1,4,-13520,-5488,0,3,2,0
0,0,1,3,135000.0,0,1,1,4,-14445,-2240,0,14,5,0
0,0,0,0,45000.0,2,1,1,4,-18532,-3666,1,3,2,0
0,0,1,1,315000.0,2,1,0,4,-11206,-2514,0,3,3,0
0,0,1,0,270000.0,1,1,1,4,-21511,365243,0,18,2,0
1,1,0,2,225000.0,0,1,1,4,-14636,-3850,0,18,4,0
0,0,1,1,225000.0,0,1,0,4,-16505,-1862,0,3,3,0
0,1,1,1,391500.0,0,3,1,4,-17423,-472,0,10,3,0
0,0,0,0,157500.0,0,1,0,4,-15198,-1357,0,8,2,0
0,0,1,1,180000.0,4,1,1,4,-10645,-3868,1,14,3,0
0,0,1,1,135000.0,4,1,1,4,-12017,-192,0,14,3,0
0,1,0,0,112500.0,4,1,1,5,-17372,-978,0,14,2,0
0,0,1,0,135000.0,0,3,1,4,-13764,-3996,0,3,2,0
0,0,1,0,99000.0,1,1,3,4,-22829,365243,0,18,1,0
0,1,0,0,207000.0,4,3,1,4,-14761,-3718,1,5,2,0
0,0,1,0,189000.0,4,1,1,4,-15787,-2188,1,0,2,0
0,0,1,0,292500.0,1,1,0,4,-21582,365243,0,18,2,0
0,0,0,0,112500.0,1,1,1,4,-19125,365243,0,18,2,0
0,1,1,1,81000.0,4,3,1,4,-10648,-1393,1,3,3,0
0,1,1,1,126000.0,4,3,1,4,-9441,-157,0,18,3,0
0,0,1,0,360000.0,4,1,1,4,-15552,-5587,1,8,2,0
0,1,1,0,225000.0,0,3,0,4,-10851,-164,1,14,2,0
0,1,0,2,270000.0,4,1,1,0,-13258,-2300,0,10,4,0
0,0,0,0,234000.0,2,3,0,4,-21967,-5215,0,3,2,0
0,1,1,0,157500.0,4,1,1,4,-14854,-2452,0,18,2,0
0,1,1,0,180000.0,4,1,1,4,-12172,-1681,0,10,2,0
0,0,1,0,108000.0,1,1,2,4,-21476,365243,0,18,1,0
0,0,1,0,405000.0,0,1,1,0,-14585,-3400,1,8,2,0
0,0,1,0,112500.0,0,3,1,4,-17472,-1202,1,18,2,0
0,1,0,1,225000.0,4,3,0,4,-11501,-735,0,3,3,0
0,0,1,1,112500.0,0,1,0,4,-14934,-1350,0,14,3,0
1,0,1,0,112500.0,4,1,1,4,-18516,-2129,1,9,2,0
0,0,1,0,157500.0,1,1,1,4,-23758,365243,0,18,2,0
0,0,1,0,112500.0,1,1,0,4,-21591,365243,0,18,2,0
0,1,0,2,90000.0,4,1,1,4,-13135,-3657,1,6,4,0
0,0,1,0,166500.0,1,1,1,4,-21902,365243,0,18,2,0
0,0,0,0,128542.5,0,3,3,1,-9351,-370,1,14,1,0
0,0,1,0,157500.0,4,1,1,4,-19922,-1128,0,18,2,0
0,0,0,1,540000.0,4,1,2,4,-16409,-2045,1,10,2,0
1,1,1,0,450000.0,4,3,1,4,-19087,-4434,0,10,2,0
0,0,1,1,225000.0,4,1,1,4,-14357,-3120,1,14,3,0
0,1,1,0,121500.0,2,1,1,4,-19988,-3231,1,18,2,0
1,1,1,0,450000.0,0,3,3,4,-10837,-588,0,14,1,0
1,1,1,1,405000.0,4,3,1,4,-10530,-2165,0,6,3,0
1,1,1,1,216000.0,4,1,1,1,-17051,-1457,0,8,3,0
0,0,1,0,157500.0,0,3,1,4,-17673,-6579,0,18,2,0
0,0,1,0,67500.0,1,1,3,4,-22611,365243,0,18,1,0
1,0,0,1,202500.0,4,0,0,4,-14454,-1064,1,4,3,0
0,0,1,0,180000.0,4,3,4,4,-23035,-2134,0,15,1,0
0,0,1,1,225000.0,4,1,1,0,-10035,-170,0,1,3,0
1,0,0,1,360000.0,4,1,1,4,-15244,-2908,1,10,3,0
0,0,1,1,211500.0,4,3,1,4,-12442,-2330,0,3,3,0
0,1,0,0,90000.0,1,3,4,4,-24210,365243,0,18,1,0
0,0,1,0,126000.0,1,3,1,4,-21892,365243,0,18,2,0
0,0,0,0,157500.0,4,3,1,4,-11615,-2936,0,14,2,0
0,0,1,0,202500.0,1,1,2,4,-23545,365243,0,18,1,0
0,0,1,0,90000.0,2,1,2,4,-14271,-302,0,18,1,0
0,0,1,0,103500.0,4,1,1,4,-22466,-12870,1,10,2,0
1,0,1,0,270000.0,4,1,1,4,-16896,-248,0,8,2,0
1,0,0,3,126000.0,4,1,0,0,-12072,-1422,0,18,5,0
1,0,0,2,180000.0,4,1,1,4,-9930,-2324,0,8,4,0
0,1,1,1,315000.0,1,1,1,4,-20420,365243,0,18,3,0
0,0,1,0,450000.0,0,3,1,4,-16502,-1040,0,18,2,0
1,1,0,2,157500.0,4,1,1,4,-12912,-1844,0,18,4,0
1,1,1,2,157500.0,4,1,1,4,-15202,-674,0,4,4,0
0,1,1,0,180000.0,4,1,3,4,-19251,-1449,0,8,1,0
0,0,1,3,247500.0,0,2,1,4,-12099,-2207,0,18,5,0
1,0,1,2,180000.0,4,1,1,4,-17005,-3267,0,8,4,0
0,0,1,0,157500.0,0,3,1,1,-11937,-1889,0,2,2,0
0,0,0,0,157500.0,0,3,3,1,-11785,-1415,0,18,1,0
1,1,0,2,270000.0,4,1,1,4,-15207,-3201,0,3,4,0
1,1,1,1,225000.0,4,1,1,4,-13621,-1127,0,4,3,0
1,0,0,0,157500.0,4,1,1,4,-14865,-925,0,18,2,0
0,1,1,1,202500.0,0,1,1,4,-15346,-2481,0,8,3,0
0,0,0,1,180000.0,4,1,3,4,-9950,-427,0,14,2,0
1,1,1,0,112500.0,4,1,1,4,-18293,-521,1,18,2,0
0,1,1,0,135000.0,4,1,1,4,-17785,-1712,0,8,2,0
1,0,1,0,135000.0,1,1,1,4,-21720,365243,0,18,2,0
1,0,0,0,148500.0,4,1,3,5,-14122,-1193,0,8,1,0
0,0,1,0,135000.0,1,0,1,4,-22569,365243,0,18,2,0
1,0,0,1,180000.0,4,1,1,4,-10054,-571,1,4,3,0
1,0,1,1,157500.0,0,1,1,4,-11935,-1200,0,4,3,0
1,1,1,0,157500.0,4,1,3,5,-14284,-2192,0,4,1,0
0,1,1,0,103500.0,2,3,2,4,-17138,-8072,1,3,1,0
0,0,0,2,180000.0,0,2,1,4,-13803,-3249,0,14,4,0
0,1,1,0,202500.0,4,3,4,4,-11998,-1497,0,10,1,0
0,1,1,0,81000.0,4,1,1,4,-13170,-763,1,3,2,0
1,0,1,0,148500.0,4,1,3,4,-11819,-962,0,8,1,0
1,0,1,0,360000.0,0,3,1,4,-21135,-2862,0,8,2,0
0,0,1,0,135000.0,0,1,1,4,-15491,-504,0,8,2,0
1,0,1,0,202500.0,0,3,1,5,-20845,-847,0,18,2,0
0,1,0,0,157500.0,4,2,3,4,-11406,-3078,1,10,1,0
0,0,1,0,90000.0,1,1,1,4,-24521,365243,0,18,2,0
1,1,1,1,450000.0,1,1,1,4,-18173,-678,0,3,3,1
1,0,1,0,135000.0,1,3,1,4,-23321,365243,0,18,2,0
0,0,0,0,270000.0,2,1,2,4,-19363,-12332,0,11,1,0
0,0,0,0,135000.0,4,1,3,4,-11512,-4711,0,18,1,0
0,1,0,1,225000.0,0,3,0,0,-9932,-668,0,0,3,0
0,0,0,0,135000.0,4,1,1,4,-13566,-1900,1,6,2,0
0,0,1,0,180000.0,1,3,1,4,-21881,365243,0,18,2,0
1,1,1,0,121500.0,0,3,1,4,-14543,-2105,0,4,2,0
0,1,1,0,292500.0,0,2,1,4,-12207,-1898,0,14,2,0
0,0,0,0,99000.0,0,1,3,4,-16378,-370,1,3,1,0
1,0,1,0,189000.0,0,1,1,4,-15111,-5866,0,18,2,0
1,0,1,0,202500.0,0,1,2,4,-18745,-3653,0,1,1,0
1,1,1,2,247500.0,4,2,1,4,-13102,-962,0,4,4,0
0,0,1,0,90000.0,4,1,1,4,-17829,-110,0,6,2,0
0,1,1,0,225000.0,0,3,1,4,-16263,-314,0,6,2,0
1,1,1,0,247500.0,4,1,1,4,-10952,-3577,1,8,2,0
